유동비율,자기자본이익률,자기자본성장률,총자산회전율,매출총이익성장률,총자산이익률,label
149.45,-0.13,-2.19,0.0,8.82,-0.05,0
148.54,5.63,29.3,0.0,53.13,4.1,0
156.99,1.73,9.06,35.97,38.26,0.61,0
234.9,2.07,4.27,0.0,-12.4,1.62,0
117.09,1.78,8.36,23.75,-10.67,0.8,0
89.65,2.05,6.3,0.0,33.38,1.46,0
80.52,-14.44,-10.2,0.0,-24.27,-3.02,1
184.49,0.0,40.45,8.73,-1.99,0.0,0
73.9,-5.83,-14.82,27.09,17.03,-2.34,0
75.28,0.8,10.78,14.25,-4.69,0.49,0
528.56,-4.07,-16.75,0.0,760.97,-3.56,0
332.65,1.29,3.9,7.82,16.24,1.17,0
98.49,0.0,-4.99,31.58,0.13,0.0,1
379.31,0.0,3.52,27.18,-10.68,0.0,0
28.6,-9.93,-9.97,3.99,-292.81,-4.01,0
49.06,2.78,-3.58,0.0,30.66,0.83,0
372.64,1.66,3.46,23.73,2.46,1.25,0
113.34,3.41,13.03,0.0,45.04,1.88,0
102.4,-0.35,-4.38,0.0,-26.53,-0.11,0
34.8,0.44,1.77,0.0,-15.29,0.2,0
117.34,2.31,2.28,13.45,-8.31,1.64,0
190.88,0.22,-2.15,17.56,11.49,0.15,0
44.27,2.97,12.98,0.0,15.71,1.2,0
319.5,1.14,3.88,0.0,-6.57,0.72,0
481.55,1.33,18.45,0.0,-3.43,1.08,0
228.41,-0.08,14.51,0.0,-38.47,-0.05,0
148.99,4.72,7.11,35.98,-8.38,2.15,0
69.87,1.41,10.67,13.37,31.13,0.73,0
230.31,0.83,5.73,0.0,235.97,0.32,0
67.68,9.19,46.25,25.9,85.21,2.34,0
137.13,0.67,2.56,10.73,-1.17,0.52,0
171.96,-4.87,-15.08,0.0,80.41,-2.86,0
226.95,0.82,30.25,0.0,-17.88,0.56,0
162.32,-0.94,-4.33,20.65,-2.81,-0.6,0
943.62,0.0,2.56,37.5,-33.74,0.0,0
109.29,0.79,-2.26,0.0,-13.05,0.5,0
199.21,2.22,7.53,22.21,130.47,1.6,1
64.81,0.62,-0.25,0.0,3.05,0.35,0
112.54,0.0,9.11,39.45,-8.36,0.0,0
73.04,-0.25,-4.71,0.0,0.82,-0.08,0
230.49,10.73,-49.33,0.25,27.23,6.4,0
281.08,5.71,22.31,10.51,-2.37,1.71,0
180.57,0.0,7.18,5.47,425.97,0.0,0
189.93,0.0,41.92,19.63,184.39,0.0,0
69.81,-0.28,-2.38,13.91,-5.34,-0.04,0
70.62,-34.34,-72.95,0.0,-130.46,6.4,0
159.82,-10.01,-33.58,5.25,257.72,-6.95,0
652.55,0.51,0.82,20.12,20.14,0.43,0
101.87,4.32,79.83,27.39,67.73,1.07,0
826.77,0.11,-0.89,20.5,-15.81,0.1,0
953.63,-1.87,-8.64,4.31,-19.4,-1.77,0
276.57,0.0,0.03,6.71,10.33,0.0,0
163.47,0.08,-1.49,0.0,-11.47,0.04,0
351.66,1.24,4.55,17.15,-17.27,1.05,0
607.77,-11.39,7.36,0.0,281.06,-5.9,0
170.1,1.35,5.26,0.0,13.77,0.76,0
91.29,-5.42,-9.32,0.0,0.26,-1.76,0
146.19,1.6,3.53,0.0,-1.2,1.08,0
391.25,2.35,5.26,18.13,8.35,2.08,0
183.24,0.0,9.36,23.45,23.85,0.0,0
133.19,0.07,-0.09,0.0,2.24,0.05,0
2029.62,-0.23,0.58,0.0,-11.45,-0.22,0
44.67,-3.83,34.52,0.0,-47.36,-1.01,0
191.13,1.03,2.75,0.0,1.51,0.76,0
86.38,10.73,236.96,0.0,129.18,6.4,1
112.77,1.62,9.21,26.54,-5.27,0.81,0
166.67,0.36,21.92,20.9,-32.85,0.24,0
153.89,5.28,4.26,0.0,3.44,3.28,0
771.14,0.0,7.69,0.0,8.49,0.0,0
105.17,0.45,1.39,0.0,-4.13,0.34,0
566.47,2.12,6.17,0.0,0.81,1.8,0
536.83,0.0,4.61,23.62,25.23,0.0,0
311.08,10.73,56.53,20.62,-9.17,6.4,0
160.22,0.0,4.96,30.47,-0.01,0.0,0
157.04,10.73,95.69,0.0,24.31,6.4,0
173.38,-0.45,-1.2,0.0,3.09,-0.29,0
757.26,0.25,1.07,0.0,76.01,0.21,0
44.33,0.0,8.44,8.0,-0.27,0.0,0
207.21,0.47,1.78,0.0,7.19,0.34,0
81.43,0.66,1.45,14.95,-9.8,0.25,0
186.93,2.03,4.46,28.74,23.63,1.39,0
121.5,-4.19,-3.57,40.31,-26.31,-2.04,0
39.82,-4.72,21.5,25.34,-9.26,-0.94,0
709.77,1.31,4.67,0.0,-15.6,1.2,0
266.88,0.69,4.06,0.0,69.89,0.54,0
98.77,0.78,4.51,0.0,0.65,0.42,0
116.8,0.26,-0.1,23.53,1.75,0.14,0
209.98,2.52,5.35,0.0,-10.62,1.62,0
477.92,-7.94,-21.09,0.0,-51.02,-7.02,0
70.25,2.18,7.78,19.29,-1.92,0.95,0
492.33,0.7,-1.31,0.0,-0.2,0.58,0
45.18,0.34,40.53,0.0,-13.27,0.05,0
247.84,0.0,5.23,27.75,-21.65,0.0,0
62.7,-3.79,-14.06,0.0,14.75,-1.99,0
69.58,-4.86,-17.47,16.51,-53.99,-1.86,0
91.59,-0.14,56.01,13.52,355.1,-0.06,0
419.1,-1.43,-5.3,0.0,15.9,-1.14,0
59.13,3.83,15.64,0.0,68.75,1.49,0
54.47,-2.95,-11.0,0.0,-33.21,-1.07,0
1569.87,2.12,6.86,0.0,15.98,1.96,0
156.3,-0.73,-3.19,11.87,233.27,-0.43,0
140.08,-3.52,-13.38,0.0,-1.88,-2.75,0
121.01,0.94,2.9,0.0,39.29,0.46,0
123.2,-21.92,-60.56,44.89,-60.55,-11.55,0
175.61,-5.78,25.61,6.47,144.57,-2.64,0
180.65,4.9,17.02,0.0,4.44,3.17,0
97.85,1.01,6.54,16.9,-322.19,0.25,0
130.39,4.02,20.59,0.0,-5.87,1.91,0
378.89,0.0,0.6,0.0,-9.43,0.0,0
264.8,1.64,5.92,0.0,14.26,1.24,0
436.01,1.17,3.8,0.0,17.72,1.01,0
704.18,-5.24,-0.97,0.0,44.33,-3.0,0
102.3,1.46,5.01,23.58,-47.27,0.76,0
113.59,-3.56,-17.89,13.6,3.0,-2.27,0
488.34,6.92,24.62,25.56,26.04,5.8,0
530.53,-5.3,-19.18,9.77,-51.63,-4.59,0
211.86,-0.32,23.58,0.0,92.0,-0.23,0
106.57,1.16,5.56,0.0,38.17,0.55,0
173.51,2.43,12.88,17.01,-6.3,1.3,0
216.45,2.83,57.61,22.19,54.04,1.81,1
775.45,0.66,-0.26,0.0,2.58,0.6,1
138.2,1.23,13.37,7.77,46.45,0.74,1
268.73,-1.04,11.28,6.7,19.68,-0.65,0
722.27,-2.01,-7.25,0.0,-27.44,-1.8,0
238.45,0.0,17.37,30.74,8.81,0.0,0
100.91,-34.34,-72.95,2.57,322.12,-12.95,0
373.36,0.0,5.15,18.32,2.87,0.0,0
151.08,-2.57,-11.44,0.0,19.47,-1.21,0
28.6,-7.14,309.28,0.0,25.03,-4.25,0
124.04,0.04,7.54,23.31,9.04,0.02,0
186.91,-2.55,5.66,0.0,-19.09,-1.34,0
160.71,-1.42,-3.13,0.0,-11.68,-0.76,0
83.1,-5.49,-23.4,0.0,47.5,-2.16,0
429.86,4.21,19.94,19.48,59.3,3.46,0
105.96,1.5,12.45,0.0,53.56,0.59,0
80.91,-11.01,-30.09,0.0,68.94,-6.0,1
78.61,0.19,19.73,0.0,38.61,0.1,0
56.26,0.0,2.52,6.45,-6.42,0.0,0
102.19,1.29,2.54,0.0,55.01,0.73,0
192.17,1.63,26.45,0.0,68.97,0.9,0
97.04,-2.66,33.82,0.0,164.01,-0.8,1
341.82,1.62,4.73,21.71,123.67,1.43,1
369.11,1.8,11.4,0.0,9.66,1.53,0
75.62,0.78,4.78,0.0,41.69,0.31,0
89.18,0.03,0.83,16.3,192.46,0.01,0
403.62,2.49,10.74,31.85,24.27,2.16,0
207.34,2.49,7.29,0.0,-17.99,1.59,0
141.52,1.11,3.32,19.2,1.78,0.62,0
91.09,-0.1,28.46,0.0,-13.3,-0.07,0
153.4,-0.76,-4.97,20.21,6.23,-0.42,0
140.05,0.0,2.89,28.79,23.39,0.0,0
47.03,0.0,6.17,13.57,760.97,0.0,0
78.59,1.25,2.7,30.2,5.09,0.59,0
152.21,1.26,16.95,0.0,1.07,0.75,0
99.57,10.73,57.3,0.0,20.81,2.52,0
293.51,1.34,5.66,0.0,-14.04,1.08,0
49.3,1.93,7.23,29.03,4.81,1.04,0
93.45,-0.55,-6.43,0.0,-24.81,-0.36,0
93.26,2.06,8.53,21.79,27.73,1.17,0
174.29,1.72,5.73,0.0,8.78,0.89,0
221.48,2.63,15.33,17.14,36.95,1.53,0
305.59,3.45,13.51,27.36,47.72,2.84,0
132.28,0.2,0.33,0.0,-29.5,0.08,0
242.27,1.24,2.45,30.07,10.74,0.93,0
168.72,-0.33,-1.08,0.0,-16.37,-0.19,0
37.66,0.96,1.32,26.49,-1.96,0.32,0
90.78,-1.86,-10.28,7.78,-70.51,-1.34,0
444.58,1.99,14.04,0.0,7.42,1.63,0
131.79,1.44,4.43,0.0,1.05,0.88,0
61.72,-3.92,-6.56,0.0,1.96,-1.64,0
95.98,0.92,4.74,0.0,39.34,0.37,0
547.58,1.75,5.39,32.5,-5.74,1.51,0
43.91,-5.33,-3.86,0.0,66.69,-2.42,0
114.97,0.05,7.29,0.0,1.39,0.02,0
234.67,0.56,1.03,22.98,-5.78,0.38,0
211.06,4.52,60.59,0.0,118.72,2.52,0
121.88,-8.37,-27.36,0.0,14.82,-4.07,0
168.1,-2.3,-10.04,13.55,-56.13,-1.13,0
192.23,5.95,24.68,0.0,25.62,3.6,0
156.87,3.86,14.56,0.0,-14.97,2.86,0
148.82,-0.87,-2.0,29.18,-5.53,-0.26,0
179.43,1.52,4.28,45.01,-3.88,1.07,0
161.81,0.41,0.09,0.0,-22.64,0.18,0
385.7,0.56,1.79,0.0,-16.04,0.5,0
48.83,8.52,122.13,0.0,-6.23,0.98,0
60.2,1.85,-4.38,0.0,82.48,0.56,0
78.71,1.17,17.11,5.32,122.01,0.98,0
282.15,0.0,6.37,0.0,0.16,0.0,0
75.69,4.96,21.15,0.0,38.39,1.39,0
59.41,4.71,19.66,0.0,9.44,2.45,0
144.81,5.77,19.9,0.0,16.33,3.82,0
391.15,0.0,12.86,18.78,233.7,0.0,0
1036.74,0.27,1.48,0.0,-24.53,0.26,0
211.17,0.2,-0.83,23.17,-7.86,0.13,0
127.54,2.69,11.85,0.0,331.74,1.45,0
68.71,0.48,6.53,53.8,173.79,0.09,0
244.53,5.59,110.94,0.0,30.89,4.12,0
158.77,0.94,65.19,44.28,0.63,0.44,0
154.68,4.73,106.47,0.0,17.14,2.34,0
72.07,1.94,21.54,0.0,45.69,0.41,0
129.22,9.11,70.56,35.88,15.9,3.89,0
146.55,0.66,0.42,0.0,28.5,0.4,0
366.82,0.0,14.1,0.0,9.72,0.0,0
95.24,0.69,-22.99,37.47,-38.7,0.44,0
37.29,-3.29,-13.26,23.24,-38.15,-0.98,0
705.88,-2.72,-18.5,0.0,-69.62,-2.38,0
340.66,1.16,2.41,0.0,6.7,0.85,0
189.62,8.69,21.42,0.0,1.88,3.83,0
1139.49,2.55,3.78,9.49,7.86,2.3,0
203.14,-0.08,15.55,16.51,-2.67,-0.04,0
650.28,3.25,12.75,0.0,84.74,2.69,0
156.72,4.14,16.15,0.0,53.47,2.43,1
187.85,0.0,-1.32,0.0,1.16,0.0,0
426.07,4.58,22.48,0.0,13.85,3.58,0
174.27,0.0,2.54,30.69,44.34,0.0,0
144.72,1.72,5.12,0.0,-20.8,1.04,0
138.2,1.54,4.27,0.0,-4.75,0.77,0
359.1,0.19,-0.16,0.0,3.52,0.15,0
63.71,-10.24,-30.95,19.86,-223.57,-4.84,0
603.4,1.42,2.23,0.0,-48.25,1.18,0
486.23,2.78,19.06,0.0,26.9,2.34,0
249.94,-2.63,-18.98,32.09,-17.18,-1.82,0
368.95,-0.34,41.81,0.0,-48.28,-0.28,1
742.1,4.58,17.95,0.0,6.89,3.71,0
78.9,2.54,8.86,16.65,22.0,1.15,0
181.92,3.51,15.45,28.24,16.37,1.35,0
88.99,3.77,25.09,0.0,1.68,1.71,0
173.92,0.08,-0.86,23.2,-10.51,0.05,0
1027.53,1.89,5.83,12.44,22.85,1.73,0
642.48,1.74,5.84,0.0,41.04,1.52,0
485.78,0.26,0.23,0.0,-36.98,0.23,0
57.94,0.0,-9.26,0.0,-44.93,0.0,0
82.19,4.26,38.81,0.0,33.86,1.67,0
51.0,1.88,5.05,13.05,3.54,1.06,0
386.22,4.27,17.4,18.71,4.76,3.4,0
119.41,0.0,24.2,22.06,23.89,0.0,0
574.07,-3.9,96.34,26.59,-16.85,-2.88,0
208.17,5.03,88.87,0.0,50.41,2.31,0
332.39,0.87,3.93,0.0,40.34,0.75,1
435.94,0.8,2.7,11.91,27.34,0.68,0
497.9,2.15,3.98,0.0,-12.0,1.86,0
64.32,0.0,-11.0,17.59,-0.77,0.0,0
626.17,-1.83,-3.41,0.0,-12.59,-1.22,0
143.13,-10.14,51.07,19.26,84.43,-4.81,0
88.49,6.08,30.0,0.0,638.36,1.78,0
123.25,0.5,21.66,30.31,32.77,0.24,0
1144.75,2.78,309.28,0.0,760.97,1.37,0
322.19,4.33,14.55,0.0,17.28,3.37,0
304.17,3.28,14.25,0.0,7.01,2.42,0
438.62,-0.02,-1.62,0.0,19.16,-0.01,0
267.86,3.6,13.73,0.0,17.83,2.52,0
110.74,2.88,34.54,0.0,-322.19,1.07,0
62.02,-3.97,-13.11,0.0,-56.36,-1.52,0
972.42,0.28,0.26,11.77,27.71,0.26,0
133.82,0.0,4.09,18.88,7.18,0.0,0
673.09,1.88,5.43,0.0,6.34,1.71,0
288.33,0.16,-0.44,0.0,-3.22,0.12,0
1047.31,1.11,1.92,20.98,8.04,1.05,0
343.25,0.88,0.85,0.0,-36.72,0.75,0
134.0,-1.19,1.86,27.96,53.39,-0.67,0
379.99,1.72,2.6,0.0,-8.73,1.62,0
274.08,-3.63,-10.75,0.0,-12.01,-2.07,0
987.8,2.25,7.51,12.45,-2.61,2.02,0
69.62,-15.32,-10.29,0.0,-90.31,-8.35,1
1253.37,-1.54,50.18,15.51,10.82,-1.38,0
140.46,3.98,15.05,38.7,14.83,1.42,0
267.1,1.02,-0.66,40.63,33.55,0.66,0
351.95,1.44,39.18,0.0,59.37,0.96,0
56.54,0.66,-19.31,0.0,-1.61,0.38,0
196.55,1.58,5.54,18.82,28.48,1.13,0
86.94,0.0,-44.71,0.0,-4.74,0.0,0
181.34,4.28,19.47,0.0,25.24,2.81,0
109.81,0.0,6.86,0.0,4.72,0.0,0
185.9,-1.88,-7.86,24.05,-31.29,-1.22,0
291.39,0.6,4.13,0.0,-10.62,0.46,0
943.02,4.71,13.45,0.0,21.62,4.36,0
159.77,-1.66,-8.36,0.0,-38.82,-0.92,0
244.61,2.21,8.23,0.0,10.39,1.36,0
858.21,5.98,38.55,0.0,78.32,4.97,0
41.44,-4.02,-0.41,29.75,33.23,-1.84,0
713.84,-2.31,-9.65,0.0,-19.64,-2.11,0
344.92,4.84,23.83,0.0,8.9,2.9,0
180.48,3.17,5.3,0.0,41.67,1.79,0
499.41,-0.1,-1.56,0.0,-44.45,-0.1,0
73.51,1.06,2.83,0.0,25.66,0.74,0
111.53,-0.91,-6.94,0.0,2.76,-0.62,0
112.86,1.49,6.68,0.0,-43.14,1.25,0
60.95,10.58,34.93,0.0,36.21,5.08,0
876.34,-0.31,-1.23,0.0,55.83,-0.23,0
2029.62,-11.38,-3.22,0.0,62.58,-10.6,0
717.08,10.73,309.28,28.51,377.73,6.4,0
109.93,-1.98,-9.28,0.0,9.99,-1.15,0
908.48,-3.39,-12.7,0.0,5.18,-1.33,0
81.27,-9.62,-27.11,10.24,-156.08,-5.78,0
350.56,0.0,2.01,35.96,-5.43,0.0,0
71.65,0.15,-2.72,0.0,6.45,0.07,0
77.81,3.49,13.08,0.0,62.97,1.68,0
368.47,1.51,29.87,0.0,-24.92,0.8,0
404.3,1.77,3.6,0.0,11.05,1.63,0
2029.62,-5.88,176.62,0.0,-61.79,-5.2,0
283.36,4.92,118.58,34.17,26.74,3.14,0
98.62,0.77,2.67,0.0,-15.6,0.32,0
91.47,1.64,5.65,13.86,62.52,0.82,0
156.03,0.68,2.82,13.15,-13.52,0.47,0
77.26,0.66,2.89,12.99,-21.11,0.24,0
228.84,2.62,11.22,28.46,3.58,1.85,0
745.38,0.16,3.05,12.79,145.06,0.15,1
111.44,0.46,1.7,16.77,-28.12,0.28,0
311.89,-4.97,-16.62,0.0,18.03,-3.95,0
883.28,-2.2,53.7,27.94,-5.39,-1.79,0
1229.94,-1.3,33.35,0.0,-9.79,-1.23,0
187.98,8.21,38.21,0.0,198.09,5.32,0
358.7,3.79,-3.75,0.0,-5.01,3.09,0
523.22,3.95,-5.69,0.0,-2.61,3.5,0
707.09,1.27,1.67,0.0,-5.1,1.11,0
140.37,2.68,21.97,0.0,44.18,1.55,0
278.89,-1.39,-5.08,12.28,-14.48,-1.06,0
150.33,-2.04,-7.37,11.54,-2.39,-1.63,0
142.19,-9.24,44.34,9.94,20.22,-3.81,0
564.39,-1.13,14.16,0.0,0.28,-0.69,0
166.43,2.67,13.87,0.0,39.64,1.81,0
52.23,1.38,7.85,0.0,18.64,0.72,0
88.52,-4.85,46.2,0.0,-69.86,-2.89,0
182.18,10.73,78.34,0.0,86.67,6.4,0
1056.4,9.43,48.06,53.8,44.6,6.24,0
28.6,1.26,8.07,0.0,15.17,0.57,0
171.22,0.34,7.43,26.67,62.29,0.18,0
198.27,2.59,8.74,24.95,6.15,1.74,0
148.91,0.91,2.85,17.99,-19.72,0.58,0
275.44,4.04,7.45,0.0,-16.14,2.56,0
362.49,5.89,204.32,0.0,10.41,4.19,0
386.64,0.72,1.1,15.94,-6.99,0.59,0
195.07,-2.69,-10.15,0.0,-119.19,-1.92,0
77.97,2.98,14.17,11.76,-18.82,1.32,0
573.09,0.52,2.16,0.0,-19.96,0.46,0
248.56,-2.91,-10.69,0.0,20.46,-2.59,0
129.34,0.6,1.49,18.44,-17.81,0.46,0
48.24,-4.4,39.9,0.0,48.57,-0.87,0
880.62,3.83,13.39,0.0,3.37,3.41,0
321.84,-1.97,-12.27,0.0,-102.53,-1.59,0
294.05,0.0,154.97,15.95,66.0,0.0,0
753.0,1.45,1.48,0.0,-47.87,1.28,0
292.76,10.73,192.42,0.0,-2.41,6.4,0
148.66,3.7,83.58,0.0,-8.92,1.06,0
317.64,1.69,5.01,0.0,-8.63,1.41,0
216.26,2.61,9.95,11.83,6.03,1.9,0
359.16,3.04,9.92,0.0,29.57,2.36,0
165.53,5.76,25.61,0.0,-322.19,2.24,0
65.29,1.96,12.69,18.67,-8.06,0.49,0
731.0,0.31,17.46,21.54,-2.95,0.26,0
210.93,0.0,6.09,14.94,4.6,0.0,0
832.77,3.98,15.24,0.0,-0.71,3.59,0
381.07,0.0,1.13,33.54,-2.13,0.0,0
689.8,0.93,2.19,0.0,-0.06,0.83,0
84.95,0.11,0.44,2.6,267.62,0.06,0
84.97,1.73,7.22,0.0,7.1,0.95,0
50.57,2.92,119.22,0.0,2.67,0.81,0
63.91,2.06,8.41,0.0,18.13,1.04,0
148.7,2.46,14.19,0.0,4.25,1.42,0
72.04,4.33,15.89,0.0,11.05,2.02,0
133.57,-20.62,54.77,0.0,-94.93,-7.42,1
92.23,1.28,4.03,0.0,-28.02,0.81,0
338.63,2.87,11.43,0.0,5.96,2.42,0
54.79,0.27,11.02,21.49,-11.17,0.09,0
49.23,-10.04,27.93,0.0,-43.03,-1.2,0
77.8,0.97,3.36,0.0,-4.58,0.65,0
210.91,-3.28,21.75,0.0,-322.19,-1.53,0
128.6,0.24,0.88,10.34,71.25,0.19,0
435.09,0.0,4.93,8.45,68.5,0.0,0
93.37,0.58,22.77,13.64,5.44,0.31,0
28.6,-0.6,-2.59,1.58,396.73,-0.33,0
163.68,0.0,-6.63,24.97,52.39,0.0,0
117.58,-3.27,8.51,0.0,-53.44,-2.1,0
922.27,0.0,0.76,15.07,3.65,0.0,0
101.47,0.03,-0.68,18.07,0.87,0.02,0
897.8,0.95,4.83,9.36,-5.47,0.88,0
184.78,0.0,1.33,24.65,-14.59,0.0,0
66.09,0.0,12.91,32.8,31.22,0.0,0
380.27,10.73,5.48,0.0,2.62,6.4,0
130.79,3.01,12.73,16.85,4.73,1.41,0
545.33,0.0,4.34,23.0,21.1,0.0,0
199.28,0.65,4.26,0.0,-19.32,0.47,0
1203.04,1.04,1.52,0.0,-2.45,0.95,0
1480.78,0.72,1.98,10.87,1.15,0.69,0
282.98,0.0,3.04,28.78,-15.31,0.0,0
170.42,4.14,13.47,32.6,33.25,2.48,0
36.01,-1.87,-4.09,0.0,-9.09,-1.11,0
79.41,0.82,1.69,0.0,-6.2,0.58,0
622.91,1.24,2.91,22.28,77.0,1.05,0
99.42,-0.61,-3.25,19.44,-1.17,-0.27,0
692.5,1.44,3.15,17.15,-22.69,1.25,0
62.2,2.27,20.59,4.95,-21.64,1.49,0
263.22,0.83,2.19,32.89,26.78,0.65,0
170.25,-0.93,1.81,14.92,-26.58,-0.56,0
364.0,4.93,14.01,0.0,5.13,3.81,0
374.48,2.21,14.55,0.0,5.84,1.78,0
140.43,0.71,2.23,0.0,4.41,0.34,0
72.64,1.3,2.3,13.15,-21.49,0.92,0
66.44,1.02,4.08,14.86,-0.61,0.54,0
692.48,1.13,2.82,0.0,13.69,1.01,0
168.13,3.56,12.18,0.0,23.01,2.26,0
80.08,6.24,66.14,0.0,40.0,1.72,0
53.12,-13.54,-48.75,0.0,-3.86,-1.38,0
106.84,0.0,33.91,32.6,68.35,0.0,0
161.76,0.64,1.83,0.0,-7.48,0.35,0
97.69,-3.39,-9.52,11.42,-15.01,-1.34,0
150.1,3.39,11.81,0.0,3.5,1.88,0
65.77,0.57,1.01,0.0,34.77,0.27,0
204.18,4.26,70.08,45.77,-9.5,2.41,0
173.5,0.0,7.43,17.59,-2.61,0.0,0
214.13,-13.3,309.28,0.0,-140.35,-6.41,0
107.45,1.27,4.22,0.0,68.9,0.87,0
476.98,0.89,1.59,0.0,-36.63,0.78,0
117.3,2.63,10.7,0.0,114.75,1.5,0
240.51,0.93,5.51,14.68,-5.51,0.69,0
56.64,-1.42,6.86,0.0,-62.61,-0.51,0
831.1,1.47,4.7,0.0,-15.67,1.34,0
455.15,1.02,3.0,0.0,57.15,0.86,0
106.46,2.63,10.67,28.36,-62.6,1.32,0
107.19,-2.75,-11.27,0.0,-17.26,-1.31,0
187.61,1.25,4.02,0.0,7.55,0.75,0
2029.62,-0.87,-6.72,0.0,19.23,-0.82,0
172.24,0.0,0.54,26.89,21.94,0.0,0
72.21,0.18,-0.55,0.0,23.99,0.07,0
166.62,1.07,-1.21,0.0,4.8,0.56,0
165.22,-1.41,-1.61,22.08,-33.17,-0.8,0
129.3,-7.16,0.89,0.0,-15.04,-3.35,0
67.34,-0.94,-4.54,0.0,13.9,-0.4,0
515.89,0.91,-4.01,0.0,-13.65,0.75,0
161.07,-0.8,73.37,0.0,18.79,-0.42,0
56.98,-2.3,-9.31,0.0,-47.78,-1.03,0
394.11,6.0,95.98,22.7,25.15,4.04,0
295.05,7.76,34.85,32.86,12.48,4.81,0
371.38,2.57,4.29,0.0,32.49,1.96,0
94.08,1.38,2.84,15.72,-12.84,0.77,0
130.46,4.02,20.17,0.0,11.89,1.46,0
220.97,0.32,7.39,0.0,5.07,0.17,0
325.11,3.62,105.02,0.0,-15.6,2.42,0
81.95,3.14,57.51,0.0,1.15,1.63,0
1106.54,-1.04,-4.51,6.89,-92.9,-0.96,0
424.68,-2.57,4.34,19.67,-6.33,-2.12,0
553.27,1.44,0.54,7.68,-18.61,1.22,0
52.06,0.88,17.6,0.0,-4.44,0.3,0
100.58,-1.48,17.9,0.0,-53.58,-0.91,0
890.27,0.59,0.34,18.92,-18.98,0.54,0
100.7,1.58,7.12,0.0,-7.89,0.77,0
61.29,1.03,4.14,0.0,-1.62,0.58,0
28.6,0.1,0.47,0.0,87.44,0.06,0
39.65,-15.23,-3.76,25.2,-37.55,-2.46,0
177.01,0.64,1.66,0.0,-12.26,0.52,0
303.24,1.93,7.66,25.11,2.09,1.51,0
170.57,4.47,18.2,53.8,48.76,2.41,0
187.63,1.46,4.35,0.0,33.54,0.99,0
151.81,0.0,1.33,24.11,33.4,0.0,0
268.47,0.0,6.25,36.37,-1.43,0.0,0
406.43,-0.49,-1.7,0.0,-8.75,-0.41,0
456.48,0.0,16.2,16.08,13.27,0.0,0
147.51,0.87,0.5,7.2,25.38,0.65,0
95.51,1.77,5.14,0.0,-3.06,1.2,0
134.55,0.77,1.1,18.76,-25.0,0.46,0
277.25,-1.85,-9.39,0.0,-24.87,-1.36,0
52.07,0.28,-1.0,0.0,-53.09,0.12,0
1756.18,-3.46,-12.93,0.0,-100.22,-3.33,0
109.87,0.23,-0.4,0.0,-22.29,0.11,0
546.44,-3.57,65.86,30.4,15.72,-2.5,0
120.77,-3.09,6.68,0.0,231.8,-1.86,0
107.86,-0.02,6.01,0.0,57.07,-0.01,0
167.23,1.39,6.18,7.11,40.6,0.87,0
88.14,-3.99,80.67,0.0,-14.51,-2.31,0
191.55,-0.59,7.76,48.76,-6.16,-0.27,0
139.62,-15.26,-46.76,43.1,-68.76,-5.72,0
229.94,-6.37,41.71,9.16,-15.21,-4.55,0
238.05,2.23,18.39,21.89,4.48,1.77,0
100.79,1.76,6.46,17.7,-30.54,0.86,0
345.02,0.0,1.54,21.52,9.36,0.0,0
1235.98,2.47,10.27,0.0,19.83,2.31,0
1733.73,0.83,3.01,3.72,-33.82,0.79,0
533.12,2.85,6.83,0.0,26.63,2.57,0
189.96,0.1,6.17,0.0,15.21,0.05,0
110.84,-10.38,-20.02,0.0,-71.94,-7.13,0
92.47,-1.23,-5.42,0.0,-37.55,-0.66,0
319.12,1.84,167.5,0.0,124.79,1.39,0
28.6,-31.23,-72.95,0.0,760.97,-7.68,1
78.77,-0.9,-2.46,0.0,-25.65,-0.5,0
287.76,0.0,1.68,19.95,-14.41,0.0,0
94.45,0.24,2.78,0.0,760.97,0.17,0
28.6,-9.94,160.0,0.0,-91.96,-3.09,0
92.96,1.21,5.5,25.52,86.2,0.66,0
905.84,5.89,135.11,27.63,11.63,4.87,0
317.94,3.4,13.08,0.0,-5.32,2.51,0
136.12,2.0,9.66,23.96,106.43,1.54,0
1203.09,0.97,2.61,0.0,26.38,0.91,0
28.6,0.74,3.04,0.0,-18.01,0.32,0
73.09,1.41,2.45,0.0,-18.35,0.52,0
248.8,1.49,0.47,0.0,16.39,1.11,0
64.17,0.0,24.78,37.67,-29.0,0.0,0
84.46,1.71,6.1,0.0,25.49,0.93,0
229.43,2.15,51.82,0.0,1.72,1.26,0
904.83,0.0,1.43,13.82,2.1,0.0,0
146.87,-1.17,-6.13,37.0,-4.61,-0.49,0
576.12,2.34,8.4,0.0,-3.2,2.07,0
295.93,1.93,7.93,0.0,20.42,1.61,0
154.3,-0.19,-1.0,11.04,-8.37,-0.1,0
36.37,-4.87,-17.6,0.0,-89.52,-2.43,0
69.28,-0.47,-3.59,0.0,-21.83,-0.24,0
193.77,3.59,38.41,0.0,123.74,2.15,0
152.16,0.9,1.98,0.0,-3.29,0.64,0
181.24,2.63,48.69,0.0,25.04,1.5,0
51.36,0.0,17.33,32.94,4.8,0.0,0
174.5,5.79,77.42,0.0,151.37,3.89,0
528.1,-25.16,309.28,0.92,-89.97,-11.67,0
