종목코드,회사명,결산월,결산년도,유동비율,당좌비율,부채비율,자기자본비율,차입금의존도,현금비율,순운전자본비율,자기자본이익률,총자산이익률,자산성장률,자기자본성장률,매출총이익성장률,총자산회전율,재고자산회전율,순운전자본회전율,총부채상환능력비율,label
[079370],제우스,12,2016,178.64,141.64,32.34,67.66,47.79,12.16,24.71,2.53,1.71,8.54,7.93,-6.8,0.0,0.0,0.0,18.14,0
[090470],제이스텍,12,2016,113.84,112.38,61.81,38.19,161.83,56.4,8.55,5.82,2.66,97.12,24.56,115.38,0.0,0.0,0.0,53.31,0
[137950],제이씨케미칼,12,2016,79.33,44.44,45.43,54.57,83.25,24.49,-6.03,5.86,3.07,13.96,24.8,124.04,29.08,288.76,-1597.19,25.93,0
[033320],제이씨현시스템,12,2016,221.04,170.7,34.19,65.81,51.95,31.15,37.67,0.76,0.5,3.94,3.23,49.9,44.79,275.47,326.15,3.21,0
[194370],제이에스코퍼레이션,12,2016,535.41,443.49,13.14,86.86,15.12,78.02,54.83,1.79,1.43,25.07,53.44,-31.72,26.78,230.79,134.65,3.03,0
[026040],제이에스티나,12,2016,212.55,138.01,35.58,64.42,55.23,9.83,38.19,1.58,1.01,-1.7,-0.1,11.34,32.86,133.16,222.3,18.77,0
[126880],제이엔케이히터,12,2016,175.32,174.21,51.09,48.91,104.44,51.35,27.55,-2.02,-0.95,9.22,18.86,-34.12,0.0,0.0,0.0,-20.29,0
[033050],제이엠아이,12,2016,339.94,328.85,13.3,86.7,15.33,96.08,29.82,-5.24,-4.58,-17.79,-18.98,101.95,7.72,424.43,80.43,37.98,0
[094970],제이엠티,12,2016,201.69,180.86,30.26,69.74,43.39,2.13,30.77,2.5,1.86,27.2,10.51,40.9,46.33,693.82,395.94,-52.89,0
[025620],제이준,12,2016,314.83,299.0,23.9,76.1,31.41,11.72,51.35,6.48,4.59,156.2,309.28,-322.19,0.0,0.0,0.0,20.05,1
[089790],제이티,12,2016,65.22,63.72,64.44,35.56,181.24,6.73,-17.27,-13.12,-5.31,-18.05,-34.63,-58.49,0.0,0.0,-0.0,-4.27,0
[052670],제일바이오,12,2016,828.34,661.43,10.39,89.61,11.6,61.64,72.09,0.75,0.65,-2.88,2.65,8.52,0.0,0.0,0.0,53.24,0
[002620],제일약품,12,2016,155.45,115.24,48.55,51.45,94.35,11.75,21.73,0.9,0.48,8.16,2.63,-3.92,0.0,0.0,0.0,4.07,0
[001560],제일연마,12,2016,319.37,223.42,17.08,82.92,20.6,119.98,35.44,0.0,0.0,-2.57,3.03,2.95,22.38,135.19,182.45,60.59,0
[038010],제일테크노스,12,2016,78.49,48.85,56.39,43.61,129.3,9.0,-8.25,0.0,0.0,2.81,2.07,-8.4,24.98,261.13,-802.73,1.37,0
[080220],제주반도체,12,2016,256.24,146.37,51.13,48.87,104.62,24.73,55.96,1.79,0.87,6.79,7.18,11.02,0.0,0.0,0.0,17.41,0
[089590],제주항공,12,2016,167.46,164.28,54.67,45.33,120.62,64.14,29.31,5.28,2.47,25.68,17.4,19.36,34.67,2590.95,294.68,35.54,0
[082270],젬백스,12,2016,117.29,100.96,19.07,80.93,23.56,7.82,3.12,-4.05,-3.23,13.15,16.3,-47.62,0.0,0.0,0.0,-18.87,0
[044060],조광ILI,12,2016,325.51,255.27,21.38,78.62,27.19,128.64,31.13,0.0,0.0,-4.83,15.92,-27.95,9.65,98.0,83.15,66.13,0
[004910],조광페인트,12,2016,196.6,124.05,28.09,71.91,39.06,7.64,18.95,2.7,1.89,4.59,10.41,1.7,0.0,0.0,0.0,28.2,0
[004700],조광피혁,12,2016,565.82,261.5,9.47,90.53,10.47,117.11,37.08,2.87,2.59,15.18,15.9,121.42,23.45,98.58,165.5,94.75,0
[001550],조비,12,2016,96.34,30.99,57.63,42.37,136.01,0.84,-1.69,0.63,0.25,2.41,20.05,-6.3,0.0,0.0,-0.0,15.81,0
[120030],조선선재,12,2016,740.62,662.49,12.87,87.13,14.78,292.8,76.18,4.43,3.81,13.32,16.76,-3.24,16.61,157.16,57.72,110.39,0
[018470],조일알미늄,12,2016,136.16,89.74,39.08,60.92,64.15,25.33,10.98,4.57,2.76,17.57,19.59,87.87,22.81,157.32,467.7,-12.6,0
[002600],조흥,12,2016,239.96,162.44,30.77,69.23,44.44,54.25,36.67,1.85,1.3,9.71,5.99,64.74,0.0,0.0,0.0,14.19,0
[033340],좋은사람들,12,2016,284.07,163.3,29.13,70.87,41.09,37.67,49.57,-1.54,-1.11,-2.05,-5.28,-5.72,0.0,0.0,0.0,29.22,0
[036930],주성엔지니어링,12,2016,143.13,103.0,55.14,44.86,122.94,27.24,15.06,5.88,2.42,5.83,27.64,42.89,21.08,138.35,616.26,24.86,0
[072020],중앙백신,12,2016,398.27,244.61,17.92,82.08,21.83,158.49,37.03,2.69,2.29,18.42,9.99,38.19,0.0,0.0,0.0,58.51,0
[000660],중앙에너비스,12,2016,31.76,18.97,31.27,68.73,45.51,0.52,-18.98,0.5,0.34,-0.35,-0.67,6.59,26.59,856.58,-372.69,6.56,0
[155960],지디,12,2016,138.48,138.16,25.81,74.19,34.79,72.19,8.4,-4.79,-3.74,-8.85,-16.94,760.97,0.0,0.0,0.0,17.06,0
[208350],지란지교시큐리티,12,2016,578.42,567.24,25.9,74.1,34.95,113.41,74.77,-3.31,-2.41,144.9,160.42,23.43,0.0,0.0,0.0,5.24,0
[037640],지에스엔텍,12,2016,44.43,39.81,64.63,35.37,182.69,1.49,-35.69,0.48,0.1,-21.66,179.75,33.62,0.0,0.0,-0.0,16.26,0
[053050],지에스이,12,2016,73.21,72.56,59.3,40.7,145.73,4.75,-6.91,2.67,1.06,3.18,8.31,2.24,19.55,11763.16,-697.08,13.77,0
[119850],지엔씨에너지,12,2016,190.98,166.76,38.1,61.9,61.55,48.25,31.09,0.0,0.0,10.36,7.01,6.08,31.17,263.98,269.16,15.06,0
[065060],지엔코,12,2016,153.22,64.73,20.48,79.52,25.75,22.24,9.95,-0.03,-0.02,11.11,31.35,-3.04,13.4,78.24,498.29,1.79,0
[204840],지엘팜텍,12,2016,320.02,317.88,30.63,69.37,44.15,20.77,50.12,-24.39,-12.95,39.33,217.81,-103.38,10.92,3853.12,63.8,-105.56,0
[013870],지엠비코리아,12,2016,121.84,86.41,48.16,51.84,92.88,2.65,7.01,1.61,0.81,-0.17,5.01,-0.52,0.0,0.0,0.0,19.06,0
[071320],지역난방공사,12,2016,59.08,54.16,64.84,35.16,184.42,0.72,-6.03,0.0,0.0,5.99,4.84,-16.76,8.62,1093.7,-318.62,9.39,0
[088790],진도,12,2016,180.57,67.16,35.77,64.23,55.68,16.14,27.88,0.0,0.0,-1.09,7.18,7.11,20.56,51.47,210.58,20.72,0
[018120],진로발효,12,2016,531.28,464.42,15.67,84.33,18.58,3.15,57.22,5.68,4.69,8.01,12.6,-1.83,0.0,0.0,0.0,102.43,0
[109820],진매트릭스,12,2016,207.88,206.92,30.97,69.03,44.86,19.25,31.84,-8.76,-4.98,-5.91,42.87,-22.61,5.08,1597.26,42.0,-4.89,0
[086060],진바이오텍,12,2016,970.32,868.91,9.67,90.33,10.71,313.85,35.77,1.54,1.39,35.62,36.02,10.59,0.0,0.0,0.0,83.1,0
[036890],진성티이씨,12,2016,164.92,146.06,38.9,61.1,63.66,19.14,20.09,1.74,0.97,-6.39,11.57,-35.87,24.82,430.47,325.92,15.03,0
[003780],진양산업,12,2016,134.74,106.77,22.79,77.21,29.52,3.58,6.78,0.41,0.33,7.17,-5.88,-14.55,0.0,0.0,0.0,35.56,0
[007370],진양제약,12,2016,237.53,174.88,35.99,64.01,56.24,1.33,19.75,-4.2,-2.78,-11.64,-16.95,-22.57,0.0,0.0,0.0,-0.05,0
[010640],진양폴리우레탄,12,2016,36.04,28.52,49.37,50.63,97.5,0.75,-26.61,0.0,0.0,77.6,65.15,-23.15,15.9,560.53,-148.56,0.0,0
[051630],진양화학,12,2016,158.58,130.3,29.3,70.7,41.43,3.4,12.26,1.08,0.76,1.72,1.31,-24.78,33.57,522.47,779.17,14.6,0
[011000],진원생명과학,12,2016,156.31,147.83,44.88,55.12,81.41,52.25,24.52,-10.78,-7.22,30.54,-12.67,16.31,0.0,0.0,0.0,-50.81,0
[085660],차바이오텍,12,2016,873.79,872.15,31.36,68.64,45.68,53.61,22.5,0.48,0.35,19.64,3.26,26.15,0.0,0.0,0.0,1.17,0
[009310],참엔지니어링,12,2016,70.15,39.41,75.99,24.01,316.44,3.01,-22.08,0.75,0.16,17.34,55.37,-7.04,16.84,85.25,-177.16,2.3,0
[094850],참좋은레져,12,2016,106.71,91.53,56.63,43.37,130.6,31.81,3.0,2.84,1.34,29.8,8.06,9.23,0.0,0.0,0.0,25.34,1
[111820],처음앤씨,12,2016,851.02,837.48,8.87,91.13,9.73,79.82,65.48,0.25,0.22,45.25,56.63,32.27,12.86,863.78,50.66,-117.51,1
[000660],천일고속,12,2016,155.18,151.48,26.05,73.95,35.23,26.96,8.91,0.0,0.0,-16.69,-21.0,-11.3,25.26,4189.62,569.27,38.05,0
[016920],카스,12,2016,79.77,59.13,66.44,33.56,197.99,7.58,-11.69,0.0,0.0,-5.0,-0.51,-2.02,24.28,196.0,-606.48,13.55,0
[071850],캐스텍코리아,12,2016,94.32,74.13,51.86,48.14,107.75,0.2,-2.29,0.0,0.0,6.8,5.38,-9.06,18.72,237.38,-1550.42,0.0,0
[050110],캠시스,12,2016,136.87,133.4,57.35,42.65,134.45,5.1,18.48,-5.79,-2.59,5.78,-4.03,10.68,32.65,1738.92,486.08,4.82,0
[214370],케어젠,12,2016,1653.24,1612.26,4.84,95.16,5.09,176.02,58.72,1.27,1.22,-9.38,-10.79,-2.82,0.0,0.0,0.0,202.65,0
[221980],케이디켐,12,2016,933.31,713.15,9.91,90.09,11.0,104.74,64.62,2.7,2.42,6.83,7.34,6.57,0.0,0.0,0.0,47.52,0
[029460],케이씨텍,12,2016,307.94,273.86,19.28,80.72,23.89,29.03,38.55,0.0,0.0,8.13,10.28,10.33,0.0,0.0,0.0,0.0,0
[089150],케이씨티,12,2016,210.44,178.83,38.35,61.65,62.2,149.65,9.08,0.0,0.0,-2.59,1.59,1.2,0.0,0.0,0.0,1.24,0
[009070],케이씨티시,12,2016,54.19,53.69,48.37,51.63,93.7,8.91,-14.11,2.41,1.16,-5.05,9.23,10.8,0.0,0.0,-0.0,15.5,0
[025880],케이씨피드,12,2016,141.42,121.2,41.18,58.82,70.0,47.57,15.0,0.51,0.29,10.47,16.75,15.13,20.21,222.71,435.28,10.22,0
[065940],케이에스씨비,12,2016,441.0,389.16,29.29,70.71,41.41,110.38,25.15,-2.53,-1.72,23.34,34.68,4.8,0.0,0.0,0.0,-21.01,1
[073010],케이에스피,12,2016,55.62,26.94,83.1,16.9,491.8,2.9,-36.26,-34.34,-12.95,-40.67,-72.95,-322.19,0.0,0.0,-0.0,4.06,0
[105330],케이엔더블유,12,2016,241.35,218.91,24.27,75.73,32.04,80.76,28.87,-0.66,-0.49,-3.86,-2.59,-15.5,11.92,310.76,111.55,3.0,0
[039420],케이엘넷,12,2016,233.63,226.73,22.04,77.96,28.26,123.49,14.33,1.29,1.02,6.26,3.24,-15.12,0.0,0.0,0.0,38.54,0
[083550],케이엠,12,2016,250.68,172.6,22.53,77.47,29.07,55.03,28.61,0.49,0.37,-2.8,0.46,-14.16,0.0,0.0,0.0,11.43,0
[032500],케이엠더블유,12,2016,56.42,43.12,77.59,22.41,346.32,2.96,-31.84,2.46,0.44,-27.63,8.52,62.83,15.87,151.97,-157.88,-0.84,0
[033780],케이티앤지,12,2016,271.37,219.67,22.5,77.5,29.04,29.98,35.79,4.43,3.46,14.02,11.83,2.32,0.0,0.0,0.0,71.23,0
[064820],케이프,12,2016,61.17,49.56,41.7,58.3,71.54,17.63,-12.45,1.62,0.94,38.81,41.2,77.37,3.06,67.68,-58.18,2.98,0
[042040],케이피엠테크,12,2016,134.94,115.46,43.8,56.2,77.93,53.55,8.87,-2.93,-1.37,129.89,309.28,-77.32,9.62,155.65,573.65,-15.75,0
[089010],켐트로닉스,12,2016,109.51,74.34,56.47,43.53,129.7,3.05,3.94,-0.68,-0.29,-5.57,2.33,16.77,0.0,0.0,0.0,17.35,0
[046070],코다코,12,2016,66.44,56.45,67.98,32.02,212.28,0.38,-18.13,2.77,0.81,10.14,36.12,5.41,22.41,396.13,-327.31,14.83,0
[047770],코데즈컴바인,12,2016,262.55,227.52,12.53,87.47,14.33,125.91,19.2,1.59,1.35,-0.53,6.57,-270.25,14.02,224.99,251.87,52.73,0
[104540],코렌텍,12,2016,436.13,310.71,35.11,64.89,54.11,135.2,46.64,0.87,0.62,36.21,11.07,21.06,9.59,53.04,54.69,9.57,0
[027050],코리아나,12,2016,189.39,114.64,30.2,69.8,43.28,19.9,13.7,1.25,0.85,-2.76,2.69,-11.49,0.0,0.0,0.0,15.11,0
[007810],코리아써키트,12,2016,181.9,127.81,25.14,74.86,33.59,43.61,16.34,0.68,0.51,3.62,2.0,-55.14,25.35,257.62,425.38,10.52,0
[123410],코리아에프티,12,2016,124.28,99.78,50.09,49.91,100.35,6.64,8.98,2.53,1.26,4.73,5.25,-12.88,0.0,0.0,0.0,5.85,0
[036690],코맥스,12,2016,152.68,102.33,43.64,56.36,77.44,22.25,20.93,4.0,2.19,9.12,15.71,26.69,0.0,0.0,0.0,26.2,0
[049430],코메론,12,2016,395.7,356.3,15.2,84.8,17.92,46.85,43.56,3.14,2.76,21.93,13.17,25.48,13.0,194.1,77.8,73.52,0
[183300],코미코,12,2016,61.53,58.41,52.19,47.81,109.17,18.66,-12.25,7.73,3.62,21.99,27.61,17.47,14.92,1546.16,-384.82,15.53,0
[041960],코미팜,12,2016,97.87,67.27,38.83,61.17,63.48,28.93,-0.61,0.12,0.07,-2.49,4.69,-0.6,7.18,83.69,586.8,2.69,0
[009730],코센,12,2016,132.18,99.47,60.36,39.64,152.29,1.78,13.9,-9.76,-4.08,-0.35,-10.01,-108.79,22.67,114.15,480.29,8.05,0
[192820],코스맥스,12,2016,137.57,100.58,52.93,47.07,112.46,24.74,17.49,6.1,2.52,61.99,139.79,41.71,36.25,205.76,694.89,8.31,0
[241710],코스메카코리아,12,2016,314.0,270.91,22.78,77.22,29.5,155.7,45.7,3.45,2.2,98.94,309.28,41.46,37.15,363.69,244.81,17.79,0
[005070],코스모신소재,12,2016,65.09,47.96,77.63,22.37,347.04,4.96,-21.28,0.69,0.15,3.2,5.59,260.22,21.04,253.94,-251.21,6.0,0
[069110],코스온,12,2016,216.95,135.83,37.13,62.87,59.07,18.84,33.0,3.29,2.15,31.11,19.94,16.17,0.0,0.0,0.0,-30.1,0
[048870],코아로직,12,2016,1136.71,939.6,73.3,26.7,274.59,318.44,11.46,-34.34,6.4,156.2,-72.95,-201.09,0.0,0.0,-0.0,-4.77,1
[071950],코아스,12,2016,86.54,49.61,67.97,32.03,212.23,17.06,-7.91,-6.85,-2.29,-13.01,-19.86,32.44,28.85,136.49,-1682.24,-0.57,0
[038530],코아크로스,12,2016,81.37,80.54,83.01,16.99,488.58,38.45,-11.2,-34.34,-12.95,-40.67,-72.95,-240.83,0.0,0.0,0.0,-70.94,1
[029960],코엔텍,12,2016,370.97,370.46,29.59,70.41,42.03,274.75,18.54,3.72,2.67,18.73,14.46,65.23,0.0,0.0,0.0,51.54,0
[003070],코오롱글로벌,12,2016,76.77,63.01,78.94,21.06,374.86,4.99,-14.57,0.38,0.08,4.65,-0.27,8.85,0.0,0.0,-0.0,5.81,0
[102940],코오롱생명과학,12,2016,280.32,230.85,26.73,73.27,36.49,196.18,35.71,0.0,0.0,55.1,91.81,87.7,13.57,111.49,106.54,29.66,0
[120110],코오롱인더,12,2016,91.81,52.59,55.5,44.5,124.7,1.38,-3.0,0.0,0.0,4.52,7.0,-2.15,0.0,0.0,-0.0,11.25,0
[138490],코오롱플라스틱,12,2016,99.99,57.14,43.34,56.66,76.5,15.8,-0.0,3.11,1.64,47.22,78.6,17.22,0.0,0.0,-0.0,28.78,0
[021240],코웨이,12,2016,113.96,107.16,36.73,63.27,58.05,6.03,4.83,0.0,0.0,13.22,-1.68,-2.02,29.67,1164.29,1032.66,45.17,0
[033290],코웰패션,12,2016,177.36,138.54,31.92,68.08,46.88,49.33,18.27,4.01,2.68,9.09,13.17,25.85,0.0,0.0,0.0,55.76,0
[056360],코위버,12,2016,327.97,249.48,22.63,77.37,29.25,133.27,42.97,1.96,1.56,12.88,7.0,3.64,14.48,120.11,91.57,19.55,0
[121850],코이즈,12,2016,106.11,83.61,44.0,56.0,78.56,26.38,2.17,0.0,0.0,-9.08,0.03,36.77,13.02,237.04,1314.4,33.79,0
[015710],코콤,12,2016,272.08,169.33,20.13,79.87,25.2,9.03,24.25,1.97,1.58,7.0,5.82,0.78,0.0,0.0,0.0,20.87,0
[052330],코텍,12,2016,730.81,546.77,11.89,88.11,13.49,196.64,68.71,4.14,3.69,17.15,14.2,32.2,0.0,0.0,0.0,61.06,0
[200130],콜마비앤에이치,12,2016,425.4,347.01,15.38,84.62,18.18,72.38,47.93,6.36,5.23,18.74,26.69,5.64,47.09,339.7,266.76,92.37,0
[031820],콤텍시스템,12,2016,146.6,133.63,59.79,40.21,148.67,44.33,25.8,0.0,0.0,20.87,3.57,22.41,0.0,0.0,0.0,15.66,0
[192400],쿠쿠전자,12,2016,302.42,253.16,19.54,80.46,24.28,33.35,31.83,4.06,3.3,15.72,13.12,8.99,26.86,346.71,208.48,19.07,1
[060280],큐렉소,12,2016,335.71,207.29,6.6,93.4,7.07,69.82,14.93,-0.55,-0.5,33.47,40.04,88.87,10.98,76.54,102.99,-117.51,0
[040350],큐로컴,12,2016,63.2,60.12,22.01,77.99,28.22,43.67,-7.7,-3.78,-3.27,8.76,-11.4,-34.5,0.0,0.0,0.0,-3.12,0
[051780],큐로홀딩스,12,2016,75.51,51.92,22.55,77.45,29.12,9.08,-5.41,-6.31,-4.52,2.73,21.49,-42.56,0.0,0.0,-0.0,-10.89,0
[065560],큐브스,12,2016,735.91,668.42,12.13,87.87,13.81,50.15,29.55,-25.36,-12.95,-39.64,-22.5,-79.78,0.0,0.0,0.0,-117.51,1
[005740],크라운제과,12,2016,69.68,51.25,46.29,53.71,86.17,9.96,-8.09,1.43,0.78,8.26,4.33,-5.23,19.05,377.56,-561.45,16.92,0
[114120],크루셜텍,12,2016,178.08,135.96,56.73,43.27,131.12,5.63,27.01,0.0,0.0,-12.17,7.94,-8.87,26.68,117.09,306.33,-12.89,0
[237880],클리오,12,2016,210.7,190.64,40.79,59.21,68.89,56.57,42.9,0.0,0.0,156.2,309.28,86.3,32.44,370.06,189.92,5.57,0
[054780],키이스트,12,2016,215.21,215.13,17.95,82.05,21.87,26.72,18.62,-0.98,-0.81,-4.41,-3.91,-45.76,0.0,0.0,0.0,17.01,0
[065130],탑엔지니어링,12,2016,139.79,132.95,28.15,71.85,39.18,10.93,10.8,0.0,0.0,0.38,7.5,20.9,17.39,958.78,462.68,0.0,0
[332570],태경농산,12,2016,158.78,104.99,62.39,37.61,165.91,3.39,22.98,0.0,0.0,11.26,1.23,1.77,31.43,145.67,353.49,-1.05,1
[015890],태경산업,12,2016,106.65,67.5,22.24,77.76,28.6,20.82,1.38,1.24,0.93,-4.96,1.18,183.63,16.95,159.95,-3223.04,54.19,0
[023160],태광,12,2016,1123.79,669.57,8.31,91.69,9.06,227.55,59.47,0.46,0.41,-1.06,1.42,-37.78,0.0,0.0,0.0,107.25,0
[003240],태광산업,12,2016,360.01,312.93,16.05,83.95,19.12,65.71,29.19,-0.07,-0.06,2.06,0.03,19.18,16.56,299.23,153.98,40.45,0
[011280],태림포장,12,2016,72.22,65.54,54.53,45.47,119.93,1.01,-12.27,0.25,0.13,36.31,-0.09,1.31,13.8,535.46,-286.68,0.77,0
[053620],태양,12,2016,242.13,213.66,24.68,75.32,32.77,132.26,21.86,2.27,1.63,-0.3,9.5,139.43,20.16,412.79,283.61,24.53,0
[004100],태양금속공업,12,2016,76.33,61.85,63.42,36.58,173.35,1.54,-11.21,1.4,0.49,-3.09,4.92,0.81,0.0,0.0,-0.0,4.72,0
[044490],태웅,12,2016,358.22,265.25,35.07,64.93,54.02,68.72,24.44,0.57,0.38,13.57,8.98,14.77,0.0,0.0,0.0,15.24,0
[001420],태원물산,12,2016,297.29,277.65,27.39,72.61,37.72,41.82,37.89,1.11,0.81,2.42,2.21,65.32,0.0,0.0,0.0,31.6,0
[007980],태평양물산,12,2016,80.46,45.94,71.05,28.95,245.47,6.53,-10.76,-6.93,-2.18,-5.94,-19.32,-67.75,32.48,121.49,-1719.31,8.14,0
[191420],테고사이언스,12,2016,2029.62,1850.46,41.43,58.57,70.73,506.25,67.31,0.0,0.0,72.9,3.48,12.1,5.93,372.46,22.6,13.72,0
[095610],테스,12,2016,362.21,293.0,19.81,80.19,24.7,79.33,49.78,5.79,4.61,49.79,52.78,125.12,28.99,195.06,149.64,63.87,0
[089030],테크윙,12,2016,149.7,102.21,54.83,45.17,121.39,8.42,13.27,3.48,1.6,23.83,18.78,7.02,14.29,96.32,287.12,2.33,0
[054450],텔레칩스,12,2016,348.56,255.71,29.5,70.5,41.85,40.22,37.93,3.48,2.46,14.34,14.23,42.48,0.0,0.0,0.0,38.62,0
[078000],텔코웨어,12,2016,922.3,922.3,9.25,90.75,10.19,547.93,58.6,0.0,0.0,-3.08,0.64,-15.71,8.68,4266.98,40.36,43.03,0
[214420],토니모리,12,2016,210.98,160.41,28.41,71.59,39.68,75.4,30.6,3.87,2.83,20.27,14.29,4.08,0.0,0.0,0.0,18.69,0
[051360],토비스,12,2016,161.36,105.61,42.39,57.61,73.57,4.3,25.69,2.85,1.79,30.14,7.52,-5.83,0.0,0.0,0.0,6.3,0
[045340],토탈소프트,12,2016,255.15,254.24,62.63,37.37,167.63,101.93,20.81,4.79,1.8,22.2,21.21,52.94,0.0,0.0,0.0,-5.12,0
[108230],톱텍,12,2016,146.51,111.8,58.36,41.64,140.17,48.14,26.03,4.75,2.42,129.04,31.91,48.89,0.0,0.0,0.0,25.01,0
[105550],트루윈,12,2016,71.72,61.52,72.91,27.09,269.09,1.92,-13.13,-18.23,-6.41,3.7,-35.45,-75.05,10.9,218.77,-347.91,-20.23,0
[026150],특수건설,12,2016,188.95,178.2,45.75,54.25,84.32,20.34,32.81,-2.56,-1.43,-5.9,-10.64,-38.89,28.38,722.92,258.11,-13.73,0
[084870],티비에이치글로벌,12,2016,122.41,31.23,69.45,30.55,227.28,0.2,6.73,-7.26,-2.52,-4.74,-24.84,11.02,16.11,60.2,470.12,0.88,0
[064760],티씨케이,12,2016,386.5,307.44,13.34,86.66,15.39,31.88,37.53,5.47,4.84,27.2,21.2,56.63,0.0,0.0,0.0,141.72,0
[019180],티에이치엔,12,2016,96.71,82.72,63.72,36.28,175.66,5.67,-1.7,0.0,0.0,4.95,26.99,-7.62,30.22,380.7,3258.47,6.92,0
[004870],티웨이홀딩스,12,2016,130.95,118.78,38.97,61.03,63.86,44.57,10.78,1.34,0.83,19.48,16.35,23.86,0.0,0.0,0.0,10.55,0
[104480],티케이케미칼,12,2016,74.23,41.03,61.54,38.46,160.03,0.45,-12.34,0.8,0.32,16.72,4.41,-8.54,25.66,175.0,-583.92,2.64,0
[081150],티플랙스,12,2016,225.5,139.32,41.38,58.62,70.58,18.05,26.63,0.0,0.0,3.9,10.38,2.71,19.8,105.52,198.44,-1.31,0
[130740],티피씨글로벌,12,2016,126.44,106.88,33.75,66.25,50.95,23.28,8.25,2.33,1.65,31.9,13.63,11.42,18.1,260.52,318.36,16.87,0
[084730],팅크웨어,12,2016,273.24,175.42,32.65,67.35,48.48,76.51,37.09,0.61,0.4,4.77,8.34,21.65,22.68,105.23,162.12,38.76,0
[034230],파라다이스,12,2016,110.58,110.45,19.25,80.75,23.83,77.72,1.52,1.28,1.04,3.07,1.65,24.57,11.17,16096.66,886.38,36.68,0
[033540],파라텍,12,2016,177.86,163.82,48.87,51.13,95.6,0.67,33.34,0.0,0.0,44.07,1.53,39.07,46.68,826.21,327.49,0.0,0
[043200],파루,12,2016,273.86,212.9,24.41,75.59,32.29,120.72,41.48,0.0,0.0,6.06,81.89,-13.44,26.48,129.99,187.04,-23.97,0
[177830],파버나인,12,2016,78.83,59.47,47.15,52.85,89.22,20.92,-6.31,2.21,1.22,19.72,8.96,760.97,0.0,0.0,-0.0,14.33,0
[037070],파세코,12,2016,151.48,73.95,28.94,71.06,40.73,31.48,13.07,1.06,0.77,4.04,0.69,-13.2,27.49,146.1,589.28,11.13,0
[047310],파워로직스,12,2016,112.68,107.54,51.39,48.61,105.71,10.47,6.04,0.14,0.07,3.54,1.73,-12.36,39.55,1166.18,2098.42,11.03,0
[170790],파이오링크,12,2016,669.0,605.58,21.7,78.3,27.71,266.77,62.43,-1.86,-1.47,-9.96,-11.11,18.85,14.63,163.31,65.51,21.34,0
[049120],파인디앤씨,12,2016,127.42,105.75,47.25,52.75,89.57,18.44,9.11,2.26,1.33,49.72,15.71,-24.91,20.55,299.12,753.51,8.41,0
[038950],파인디지털,12,2016,1233.57,913.15,10.77,89.23,12.08,55.49,58.71,-0.48,-0.43,-5.16,-5.13,-20.22,15.94,103.76,71.89,-72.72,0
[131760],파인텍,12,2016,72.03,70.61,57.91,42.09,137.56,2.03,-14.29,-4.86,-2.41,35.96,-4.52,-92.97,10.01,1611.67,-517.92,-2.84,0
[032800],판타지오,12,2016,192.36,190.93,12.15,87.85,13.83,57.06,9.49,-1.9,-1.6,-13.12,-5.81,-34.96,13.23,9831.31,309.77,-60.97,0
[036580],팜스코,12,2016,112.79,89.17,47.02,52.98,88.74,9.72,5.6,2.23,1.03,-17.64,8.5,-0.01,0.0,0.0,0.0,4.1,0
[027710],팜스토리,12,2016,92.41,71.38,58.68,41.32,142.01,6.56,-3.76,1.83,0.69,-4.84,13.86,-0.01,23.28,215.82,-1127.0,13.41,0
[054300],팬스타엔터프라이즈,12,2016,85.94,73.97,51.54,48.46,106.34,17.41,-6.81,-3.85,-2.07,7.64,-12.23,-6.67,17.28,263.08,396.66,0.0,0
[068050],팬엔터테인먼트,12,2016,71.77,68.58,42.53,57.47,73.99,7.01,-9.35,0.3,0.17,4.83,7.11,-322.19,0.0,0.0,-0.0,-12.67,0
[028670],팬오션,12,2016,98.68,89.26,40.82,59.18,68.98,38.39,-0.16,0.92,0.54,0.74,5.1,-27.73,9.46,914.46,3258.47,13.83,0
[010820],퍼스텍,12,2016,99.18,56.72,64.46,35.54,181.35,0.65,-0.42,-0.26,-0.09,-2.61,-1.25,-16.96,0.0,0.0,-0.0,-0.71,0
[001020],페이퍼코리아,12,2016,42.26,32.85,68.39,31.61,216.36,1.37,-35.86,-5.76,-1.74,-4.58,4.21,-4.66,0.0,0.0,-0.0,-6.38,0
[087010],펩트론,12,2016,2029.62,1850.46,8.1,91.9,8.82,383.36,76.66,-2.27,-2.01,156.2,208.86,33.12,1.97,569.91,5.78,-58.17,0
[090080],평화산업,12,2016,85.91,69.0,63.98,36.02,177.66,0.58,-6.64,0.87,0.31,0.32,-0.23,7.82,49.63,704.43,-1842.73,20.21,0
[119500],포메탈,12,2016,177.48,129.94,26.99,73.01,36.97,29.5,11.96,0.0,0.0,-0.05,4.48,26.88,0.0,0.0,0.0,20.89,0
[005490],포스코,12,2016,434.99,286.86,14.84,85.16,17.43,4.47,17.36,0.0,0.0,1.45,3.03,6.95,11.77,163.86,189.44,0.0,0
[009520],포스코엠텍,12,2016,138.65,123.24,48.94,51.06,95.84,0.19,17.6,0.81,0.37,-18.29,-0.47,-12.61,38.63,459.69,685.9,38.08,0
